Domain,Time,Server,Country,GMT Time,Local Time,Type of Domain
amazonaws.com,17.87567138671875,Google,brasil,20062023T01,19062023L22,Popular
amazonaws.com,100.73971748352051,Quad9,brasil,20062023T01,19062023L22,Popular
amazonaws.com,3.251791000366211,OpenDNS,brasil,20062023T01,19062023L22,Popular
amazonaws.com,123.96764755249023,CloudFlare,brasil,20062023T01,19062023L22,Popular
amazonaws.com,35.338401794433594,Comodo DNS,brasil,20062023T01,19062023L22,Popular
apple.com,17.5323486328125,Google,brasil,20062023T01,19062023L22,Popular
apple.com,91.09759330749512,Quad9,brasil,20062023T01,19062023L22,Popular
apple.com,3.1015872955322266,OpenDNS,brasil,20062023T01,19062023L22,Popular
apple.com,125.59270858764648,CloudFlare,brasil,20062023T01,19062023L22,Popular
apple.com,35.364389419555664,Comodo DNS,brasil,20062023T01,19062023L22,Popular
linkedin.com,18.78523826599121,Google,brasil,20062023T01,19062023L22,Popular
linkedin.com,19.95992660522461,Quad9,brasil,20062023T01,19062023L22,Popular
linkedin.com,29.963254928588867,OpenDNS,brasil,20062023T01,19062023L22,Popular
linkedin.com,124.85051155090332,CloudFlare,brasil,20062023T01,19062023L22,Popular
linkedin.com,35.613059997558594,Comodo DNS,brasil,20062023T01,19062023L22,Popular
cloudflare.com,21.21901512145996,Google,brasil,20062023T01,19062023L22,Popular
cloudflare.com,19.82879638671875,Quad9,brasil,20062023T01,19062023L22,Popular
cloudflare.com,5.63359260559082,OpenDNS,brasil,20062023T01,19062023L22,Popular
cloudflare.com,125.86212158203125,CloudFlare,brasil,20062023T01,19062023L22,Popular
cloudflare.com,32.31024742126465,Comodo DNS,brasil,20062023T01,19062023L22,Popular
wikipedia.org,133.21590423583984,Google,brasil,20062023T01,19062023L22,Popular
wikipedia.org,19.157886505126953,Quad9,brasil,20062023T01,19062023L22,Popular
wikipedia.org,159.95478630065918,OpenDNS,brasil,20062023T01,19062023L22,Popular
wikipedia.org,125.57864189147949,CloudFlare,brasil,20062023T01,19062023L22,Popular
wikipedia.org,35.254716873168945,Comodo DNS,brasil,20062023T01,19062023L22,Popular
yahoo.com,133.44764709472656,Google,brasil,20062023T01,19062023L22,Popular
yahoo.com,19.82259750366211,Quad9,brasil,20062023T01,19062023L22,Popular
yahoo.com,147.3867893218994,OpenDNS,brasil,20062023T01,19062023L22,Popular
yahoo.com,143.71919631958008,CloudFlare,brasil,20062023T01,19062023L22,Popular
yahoo.com,32.495975494384766,Comodo DNS,brasil,20062023T01,19062023L22,Popular
qq.com,365.57483673095703,Google,brasil,20062023T01,19062023L22,Popular
qq.com,95.55602073669434,Quad9,brasil,20062023T01,19062023L22,Popular
qq.com,358.325719833374,OpenDNS,brasil,20062023T01,19062023L22,Popular
qq.com,123.931884765625,CloudFlare,brasil,20062023T01,19062023L22,Popular
qq.com,35.230159759521484,Comodo DNS,brasil,20062023T01,19062023L22,Popular
akamai.net,29.309749603271484,Google,brasil,20062023T01,19062023L22,Popular
akamai.net,20.814180374145508,Quad9,brasil,20062023T01,19062023L22,Popular
akamai.net,247.93195724487305,OpenDNS,brasil,20062023T01,19062023L22,Popular
akamai.net,125.5953311920166,CloudFlare,brasil,20062023T01,19062023L22,Popular
akamai.net,40.49205780029297,Comodo DNS,brasil,20062023T01,19062023L22,Popular
domain1.tche.br,34.14773941040039,Google,brasil,20062023T01,19062023L22,New
domain1.tche.br,37.72401809692383,Quad9,brasil,20062023T01,19062023L22,New
domain1.tche.br,33.13398361206055,OpenDNS,brasil,20062023T01,19062023L22,New
domain1.tche.br,476.6581058502197,CloudFlare,brasil,20062023T01,19062023L22,New
domain1.tche.br,53.978919982910156,Comodo DNS,brasil,20062023T01,19062023L22,New
domain2.tche.br,40.64607620239258,Google,brasil,20062023T01,19062023L22,New
domain2.tche.br,39.60299491882324,Quad9,brasil,20062023T01,19062023L22,New
domain2.tche.br,28.54156494140625,OpenDNS,brasil,20062023T01,19062023L22,New
domain2.tche.br,478.38377952575684,CloudFlare,brasil,20062023T01,19062023L22,New
domain2.tche.br,54.70108985900879,Comodo DNS,brasil,20062023T01,19062023L22,New
domain3.tche.br,35.1259708404541,Google,brasil,20062023T01,19062023L22,New
domain3.tche.br,94.2225456237793,Quad9,brasil,20062023T01,19062023L22,New
domain3.tche.br,10.959625244140625,OpenDNS,brasil,20062023T01,19062023L22,New
domain3.tche.br,247.7095127105713,CloudFlare,brasil,20062023T01,19062023L22,New
domain3.tche.br,53.44414710998535,Comodo DNS,brasil,20062023T01,19062023L22,New
domain4.tche.br,37.73331642150879,Google,brasil,20062023T01,19062023L22,New
domain4.tche.br,37.04547882080078,Quad9,brasil,20062023T01,19062023L22,New
domain4.tche.br,3.928661346435547,OpenDNS,brasil,20062023T01,19062023L22,New
domain4.tche.br,248.25620651245117,CloudFlare,brasil,20062023T01,19062023L22,New
domain4.tche.br,56.962013244628906,Comodo DNS,brasil,20062023T01,19062023L22,New
domain5.tche.br,35.73036193847656,Google,brasil,20062023T01,19062023L22,New
domain5.tche.br,2142.5623893737793,Quad9,brasil,20062023T01,19062023L22,New
domain5.tche.br,4.37617301940918,OpenDNS,brasil,20062023T01,19062023L22,New
domain5.tche.br,248.03614616394043,CloudFlare,brasil,20062023T01,19062023L22,New
domain5.tche.br,53.82394790649414,Comodo DNS,brasil,20062023T01,19062023L22,New
domain6.tche.br,36.539316177368164,Google,brasil,20062023T01,19062023L22,New
domain6.tche.br,38.283348083496094,Quad9,brasil,20062023T01,19062023L22,New
domain6.tche.br,24.231433868408203,OpenDNS,brasil,20062023T01,19062023L22,New
domain6.tche.br,247.21503257751465,CloudFlare,brasil,20062023T01,19062023L22,New
domain6.tche.br,56.93531036376953,Comodo DNS,brasil,20062023T01,19062023L22,New
domain7.tche.br,37.73832321166992,Google,brasil,20062023T01,19062023L22,New
domain7.tche.br,97.8233814239502,Quad9,brasil,20062023T01,19062023L22,New
domain7.tche.br,26.524782180786133,OpenDNS,brasil,20062023T01,19062023L22,New
domain7.tche.br,267.1990394592285,CloudFlare,brasil,20062023T01,19062023L22,New
domain7.tche.br,83.12273025512695,Comodo DNS,brasil,20062023T01,19062023L22,New
domain8.tche.br,40.19761085510254,Google,brasil,20062023T01,19062023L22,New
domain8.tche.br,21.111726760864258,Quad9,brasil,20062023T01,19062023L22,New
domain8.tche.br,29.470205307006836,OpenDNS,brasil,20062023T01,19062023L22,New
domain8.tche.br,254.46701049804688,CloudFlare,brasil,20062023T01,19062023L22,New
domain8.tche.br,54.16250228881836,Comodo DNS,brasil,20062023T01,19062023L22,New
domain9.tche.br,32.952070236206055,Google,brasil,20062023T01,19062023L22,New
domain9.tche.br,115.00072479248047,Quad9,brasil,20062023T01,19062023L22,New
domain9.tche.br,27.283430099487305,OpenDNS,brasil,20062023T01,19062023L22,New
domain9.tche.br,248.37183952331543,CloudFlare,brasil,20062023T01,19062023L22,New
domain9.tche.br,91.10283851623535,Comodo DNS,brasil,20062023T01,19062023L22,New
domain10.tche.br,35.668134689331055,Google,brasil,20062023T01,19062023L22,New
domain10.tche.br,114.41493034362793,Quad9,brasil,20062023T01,19062023L22,New
domain10.tche.br,5.0506591796875,OpenDNS,brasil,20062023T01,19062023L22,New
domain10.tche.br,247.6177215576172,CloudFlare,brasil,20062023T01,19062023L22,New
domain10.tche.br,72.70216941833496,Comodo DNS,brasil,20062023T01,19062023L22,New
domain11.tche.br,40.07458686828613,Google,brasil,20062023T01,19062023L22,New
domain11.tche.br,100.02994537353516,Quad9,brasil,20062023T01,19062023L22,New
domain11.tche.br,6.228208541870117,OpenDNS,brasil,20062023T01,19062023L22,New
domain11.tche.br,249.3278980255127,CloudFlare,brasil,20062023T01,19062023L22,New
domain11.tche.br,73.24719429016113,Comodo DNS,brasil,20062023T01,19062023L22,New
domain12.tche.br,18.021345138549805,Google,brasil,20062023T01,19062023L22,New
domain12.tche.br,96.00281715393066,Quad9,brasil,20062023T01,19062023L22,New
domain12.tche.br,9.27591323852539,OpenDNS,brasil,20062023T01,19062023L22,New
domain12.tche.br,247.0104694366455,CloudFlare,brasil,20062023T01,19062023L22,New
domain12.tche.br,43.680667877197266,Comodo DNS,brasil,20062023T01,19062023L22,New
domain13.tche.br,36.40294075012207,Google,brasil,20062023T01,19062023L22,New
domain13.tche.br,19.695758819580078,Quad9,brasil,20062023T01,19062023L22,New
domain13.tche.br,67.48080253601074,OpenDNS,brasil,20062023T01,19062023L22,New
domain13.tche.br,247.06268310546875,CloudFlare,brasil,20062023T01,19062023L22,New
domain13.tche.br,34.9273681640625,Comodo DNS,brasil,20062023T01,19062023L22,New
domain14.tche.br,36.80253028869629,Google,brasil,20062023T01,19062023L22,New
domain14.tche.br,20.36881446838379,Quad9,brasil,20062023T01,19062023L22,New
domain14.tche.br,4.980564117431641,OpenDNS,brasil,20062023T01,19062023L22,New
domain14.tche.br,248.51298332214355,CloudFlare,brasil,20062023T01,19062023L22,New
domain14.tche.br,34.85298156738281,Comodo DNS,brasil,20062023T01,19062023L22,New
domain15.tche.br,36.66210174560547,Google,brasil,20062023T01,19062023L22,New
domain15.tche.br,19.36817169189453,Quad9,brasil,20062023T01,19062023L22,New
domain15.tche.br,4.533052444458008,OpenDNS,brasil,20062023T01,19062023L22,New
domain15.tche.br,247.7719783782959,CloudFlare,brasil,20062023T01,19062023L22,New
domain15.tche.br,31.07452392578125,Comodo DNS,brasil,20062023T01,19062023L22,New
domain16.tche.br,38.86151313781738,Google,brasil,20062023T01,19062023L22,New
domain16.tche.br,96.14753723144531,Quad9,brasil,20062023T01,19062023L22,New
domain16.tche.br,4.994869232177734,OpenDNS,brasil,20062023T01,19062023L22,New
domain16.tche.br,250.4122257232666,CloudFlare,brasil,20062023T01,19062023L22,New
domain16.tche.br,32.074928283691406,Comodo DNS,brasil,20062023T01,19062023L22,New
domain17.tche.br,17.983436584472656,Google,brasil,20062023T01,19062023L22,New
domain17.tche.br,20.09725570678711,Quad9,brasil,20062023T01,19062023L22,New
domain17.tche.br,4.022121429443359,OpenDNS,brasil,20062023T01,19062023L22,New
domain17.tche.br,250.76961517333984,CloudFlare,brasil,20062023T01,19062023L22,New
domain17.tche.br,52.785396575927734,Comodo DNS,brasil,20062023T01,19062023L22,New
domain18.tche.br,36.26680374145508,Google,brasil,20062023T01,19062023L22,New
domain18.tche.br,94.53725814819336,Quad9,brasil,20062023T01,19062023L22,New
domain18.tche.br,4.627227783203125,OpenDNS,brasil,20062023T01,19062023L22,New
domain18.tche.br,247.75409698486328,CloudFlare,brasil,20062023T01,19062023L22,New
domain18.tche.br,62.966346740722656,Comodo DNS,brasil,20062023T01,19062023L22,New
domain19.tche.br,37.69111633300781,Google,brasil,20062023T01,19062023L22,New
domain19.tche.br,19.500732421875,Quad9,brasil,20062023T01,19062023L22,New
domain19.tche.br,4.349231719970703,OpenDNS,brasil,20062023T01,19062023L22,New
domain19.tche.br,247.5423812866211,CloudFlare,brasil,20062023T01,19062023L22,New
domain19.tche.br,70.15013694763184,Comodo DNS,brasil,20062023T01,19062023L22,New
domain20.tche.br,37.902116775512695,Google,brasil,20062023T01,19062023L22,New
domain20.tche.br,19.255876541137695,Quad9,brasil,20062023T01,19062023L22,New
domain20.tche.br,4.337310791015625,OpenDNS,brasil,20062023T01,19062023L22,New
domain20.tche.br,248.3382225036621,CloudFlare,brasil,20062023T01,19062023L22,New
domain20.tche.br,58.13002586364746,Comodo DNS,brasil,20062023T01,19062023L22,New
tabsite.com,139.21618461608887,Google,brasil,20062023T01,19062023L22,Medium
tabsite.com,2123.114585876465,Quad9,brasil,20062023T01,19062023L22,Medium
tabsite.com,300.9459972381592,OpenDNS,brasil,20062023T01,19062023L22,Medium
tabsite.com,198.6989974975586,CloudFlare,brasil,20062023T01,19062023L22,Medium
tabsite.com,30.68685531616211,Comodo DNS,brasil,20062023T01,19062023L22,Medium
yuukagetsu.com,281.47006034851074,Google,brasil,20062023T01,19062023L22,Medium
yuukagetsu.com,20.11847496032715,Quad9,brasil,20062023T01,19062023L22,Medium
yuukagetsu.com,617.5816059112549,OpenDNS,brasil,20062023T01,19062023L22,Medium
yuukagetsu.com,311.0034465789795,CloudFlare,brasil,20062023T01,19062023L22,Medium
yuukagetsu.com,639.045238494873,Comodo DNS,brasil,20062023T01,19062023L22,Medium
kafene.com,22.978544235229492,Google,brasil,20062023T01,19062023L22,Medium
kafene.com,19.33455467224121,Quad9,brasil,20062023T01,19062023L22,Medium
kafene.com,7.480621337890625,OpenDNS,brasil,20062023T01,19062023L22,Medium
kafene.com,124.17340278625488,CloudFlare,brasil,20062023T01,19062023L22,Medium
kafene.com,151.39055252075195,Comodo DNS,brasil,20062023T01,19062023L22,Medium
yuzu-tosou.com,273.29134941101074,Google,brasil,20062023T01,19062023L22,Medium
yuzu-tosou.com,31.490564346313477,Quad9,brasil,20062023T01,19062023L22,Medium
yuzu-tosou.com,313.11917304992676,OpenDNS,brasil,20062023T01,19062023L22,Medium
yuzu-tosou.com,124.37701225280762,CloudFlare,brasil,20062023T01,19062023L22,Medium
yuzu-tosou.com,1509.5365047454834,Comodo DNS,brasil,20062023T01,19062023L22,Medium
lotzadollars.com,126.13868713378906,Google,brasil,20062023T01,19062023L22,Medium
lotzadollars.com,167.1426296234131,Quad9,brasil,20062023T01,19062023L22,Medium
lotzadollars.com,307.4617385864258,OpenDNS,brasil,20062023T01,19062023L22,Medium
lotzadollars.com,167.2070026397705,CloudFlare,brasil,20062023T01,19062023L22,Medium
lotzadollars.com,469.94876861572266,Comodo DNS,brasil,20062023T01,19062023L22,Medium
ywproperty.com,125.36239624023438,Google,brasil,20062023T01,19062023L22,Medium
ywproperty.com,19.450664520263672,Quad9,brasil,20062023T01,19062023L22,Medium
ywproperty.com,165.72833061218262,OpenDNS,brasil,20062023T01,19062023L22,Medium
ywproperty.com,125.51188468933105,CloudFlare,brasil,20062023T01,19062023L22,Medium
ywproperty.com,669.4827079772949,Comodo DNS,brasil,20062023T01,19062023L22,Medium
yxbabe.com,156.1574935913086,Google,brasil,20062023T01,19062023L22,Medium
yxbabe.com,19.564390182495117,Quad9,brasil,20062023T01,19062023L22,Medium
yxbabe.com,365.13304710388184,OpenDNS,brasil,20062023T01,19062023L22,Medium
yxbabe.com,124.10783767700195,CloudFlare,brasil,20062023T01,19062023L22,Medium
yxbabe.com,35.094261169433594,Comodo DNS,brasil,20062023T01,19062023L22,Medium
google.com,73.20761680603027,Google,brasil,20062023T02,19062023L23,Popular
google.com,20.406007766723633,Quad9,brasil,20062023T02,19062023L23,Popular
google.com,2.7418136596679688,OpenDNS,brasil,20062023T02,19062023L23,Popular
google.com,155.29537200927734,CloudFlare,brasil,20062023T02,19062023L23,Popular
google.com,91.44711494445801,Comodo DNS,brasil,20062023T02,19062023L23,Popular
youtube.com,70.04666328430176,Google,brasil,20062023T02,19062023L23,Popular
youtube.com,20.65587043762207,Quad9,brasil,20062023T02,19062023L23,Popular
youtube.com,80.13629913330078,OpenDNS,brasil,20062023T02,19062023L23,Popular
youtube.com,125.60343742370605,CloudFlare,brasil,20062023T02,19062023L23,Popular
youtube.com,35.33458709716797,Comodo DNS,brasil,20062023T02,19062023L23,Popular
facebook.com,21.608829498291016,Google,brasil,20062023T02,19062023L23,Popular
facebook.com,24.031400680541992,Quad9,brasil,20062023T02,19062023L23,Popular
facebook.com,30.275344848632812,OpenDNS,brasil,20062023T02,19062023L23,Popular
facebook.com,126.58572196960449,CloudFlare,brasil,20062023T02,19062023L23,Popular
facebook.com,35.37464141845703,Comodo DNS,brasil,20062023T02,19062023L23,Popular
a-msedge.net,20.221948623657227,Google,brasil,20062023T02,19062023L23,Popular
a-msedge.net,32.44757652282715,Quad9,brasil,20062023T02,19062023L23,Popular
a-msedge.net,23.465871810913086,OpenDNS,brasil,20062023T02,19062023L23,Popular
a-msedge.net,126.70230865478516,CloudFlare,brasil,20062023T02,19062023L23,Popular
a-msedge.net,36.53907775878906,Comodo DNS,brasil,20062023T02,19062023L23,Popular
microsoft.com,16.6776180267334,Google,brasil,20062023T02,19062023L23,Popular
microsoft.com,19.916772842407227,Quad9,brasil,20062023T02,19062023L23,Popular
microsoft.com,29.233217239379883,OpenDNS,brasil,20062023T02,19062023L23,Popular
microsoft.com,125.50473213195801,CloudFlare,brasil,20062023T02,19062023L23,Popular
microsoft.com,41.67008399963379,Comodo DNS,brasil,20062023T02,19062023L23,Popular
netflix.com,18.498897552490234,Google,brasil,20062023T02,19062023L23,Popular
netflix.com,25.656700134277344,Quad9,brasil,20062023T02,19062023L23,Popular
netflix.com,168.19095611572266,OpenDNS,brasil,20062023T02,19062023L23,Popular
netflix.com,142.00615882873535,CloudFlare,brasil,20062023T02,19062023L23,Popular
netflix.com,35.246849060058594,Comodo DNS,brasil,20062023T02,19062023L23,Popular
epicgames.com,17.965078353881836,Google,brasil,20062023T02,19062023L23,Popular
epicgames.com,19.604206085205078,Quad9,brasil,20062023T02,19062023L23,Popular
epicgames.com,167.95659065246582,OpenDNS,brasil,20062023T02,19062023L23,Popular
epicgames.com,124.32146072387695,CloudFlare,brasil,20062023T02,19062023L23,Popular
epicgames.com,35.25352478027344,Comodo DNS,brasil,20062023T02,19062023L23,Popular
akamaiedge.net,28.603553771972656,Google,brasil,20062023T02,19062023L23,Popular
akamaiedge.net,20.30158042907715,Quad9,brasil,20062023T02,19062023L23,Popular
akamaiedge.net,139.9862766265869,OpenDNS,brasil,20062023T02,19062023L23,Popular
akamaiedge.net,125.0920295715332,CloudFlare,brasil,20062023T02,19062023L23,Popular
akamaiedge.net,36.12494468688965,Comodo DNS,brasil,20062023T02,19062023L23,Popular
gtld-servers.net,154.68430519104004,Google,brasil,20062023T02,19062023L23,Popular
gtld-servers.net,27.053117752075195,Quad9,brasil,20062023T02,19062023L23,Popular
gtld-servers.net,220.8244800567627,OpenDNS,brasil,20062023T02,19062023L23,Popular
gtld-servers.net,125.57792663574219,CloudFlare,brasil,20062023T02,19062023L23,Popular
gtld-servers.net,136.7814540863037,Comodo DNS,brasil,20062023T02,19062023L23,Popular
twitter.com,21.166563034057617,Google,brasil,20062023T02,19062023L23,Popular
twitter.com,2125.8113384246826,Quad9,brasil,20062023T02,19062023L23,Popular
twitter.com,3.7598609924316406,OpenDNS,brasil,20062023T02,19062023L23,Popular
twitter.com,125.55599212646484,CloudFlare,brasil,20062023T02,19062023L23,Popular
twitter.com,35.54892539978027,Comodo DNS,brasil,20062023T02,19062023L23,Popular
instagram.com,20.296335220336914,Google,brasil,20062023T02,19062023L23,Popular
instagram.com,24.58500862121582,Quad9,brasil,20062023T02,19062023L23,Popular
instagram.com,30.326128005981445,OpenDNS,brasil,20062023T02,19062023L23,Popular
instagram.com,153.68342399597168,CloudFlare,brasil,20062023T02,19062023L23,Popular
instagram.com,42.64998435974121,Comodo DNS,brasil,20062023T02,19062023L23,Popular
baidu.com,436.1081123352051,Google,brasil,20062023T02,19062023L23,Popular
baidu.com,20.572423934936523,Quad9,brasil,20062023T02,19062023L23,Popular
baidu.com,373.981237411499,OpenDNS,brasil,20062023T02,19062023L23,Popular
baidu.com,407.69481658935547,CloudFlare,brasil,20062023T02,19062023L23,Popular
baidu.com,35.285234451293945,Comodo DNS,brasil,20062023T02,19062023L23,Popular
amazonaws.com,17.72904396057129,Google,brasil,20062023T02,19062023L23,Popular
amazonaws.com,20.148038864135742,Quad9,brasil,20062023T02,19062023L23,Popular
amazonaws.com,3.152608871459961,OpenDNS,brasil,20062023T02,19062023L23,Popular
amazonaws.com,124.82285499572754,CloudFlare,brasil,20062023T02,19062023L23,Popular
amazonaws.com,32.11331367492676,Comodo DNS,brasil,20062023T02,19062023L23,Popular
apple.com,17.386198043823242,Google,brasil,20062023T02,19062023L23,Popular
apple.com,20.008325576782227,Quad9,brasil,20062023T02,19062023L23,Popular
apple.com,2.871990203857422,OpenDNS,brasil,20062023T02,19062023L23,Popular
apple.com,124.59087371826172,CloudFlare,brasil,20062023T02,19062023L23,Popular
apple.com,31.74591064453125,Comodo DNS,brasil,20062023T02,19062023L23,Popular
linkedin.com,23.157119750976562,Google,brasil,20062023T02,19062023L23,Popular
linkedin.com,19.932270050048828,Quad9,brasil,20062023T02,19062023L23,Popular
linkedin.com,30.05218505859375,OpenDNS,brasil,20062023T02,19062023L23,Popular
linkedin.com,125.22387504577637,CloudFlare,brasil,20062023T02,19062023L23,Popular
linkedin.com,43.889522552490234,Comodo DNS,brasil,20062023T02,19062023L23,Popular
cloudflare.com,21.913528442382812,Google,brasil,20062023T02,19062023L23,Popular
cloudflare.com,32.964229583740234,Quad9,brasil,20062023T02,19062023L23,Popular
cloudflare.com,5.73420524597168,OpenDNS,brasil,20062023T02,19062023L23,Popular
cloudflare.com,124.86791610717773,CloudFlare,brasil,20062023T02,19062023L23,Popular
cloudflare.com,35.8426570892334,Comodo DNS,brasil,20062023T02,19062023L23,Popular
wikipedia.org,134.21201705932617,Google,brasil,20062023T02,19062023L23,Popular
wikipedia.org,19.656658172607422,Quad9,brasil,20062023T02,19062023L23,Popular
wikipedia.org,161.35478019714355,OpenDNS,brasil,20062023T02,19062023L23,Popular
wikipedia.org,124.25923347473145,CloudFlare,brasil,20062023T02,19062023L23,Popular
wikipedia.org,31.73661231994629,Comodo DNS,brasil,20062023T02,19062023L23,Popular
yahoo.com,157.19366073608398,Google,brasil,20062023T02,19062023L23,Popular
yahoo.com,31.320571899414062,Quad9,brasil,20062023T02,19062023L23,Popular
yahoo.com,237.7626895904541,OpenDNS,brasil,20062023T02,19062023L23,Popular
yahoo.com,178.23004722595215,CloudFlare,brasil,20062023T02,19062023L23,Popular
yahoo.com,35.38012504577637,Comodo DNS,brasil,20062023T02,19062023L23,Popular
qq.com,356.4720153808594,Google,brasil,20062023T02,19062023L23,Popular
qq.com,20.909547805786133,Quad9,brasil,20062023T02,19062023L23,Popular
qq.com,371.80209159851074,OpenDNS,brasil,20062023T02,19062023L23,Popular
qq.com,124.24683570861816,CloudFlare,brasil,20062023T02,19062023L23,Popular
qq.com,34.75475311279297,Comodo DNS,brasil,20062023T02,19062023L23,Popular
akamai.net,21.718263626098633,Google,brasil,20062023T02,19062023L23,Popular
akamai.net,21.502017974853516,Quad9,brasil,20062023T02,19062023L23,Popular
akamai.net,21.009445190429688,OpenDNS,brasil,20062023T02,19062023L23,Popular
akamai.net,124.73225593566895,CloudFlare,brasil,20062023T02,19062023L23,Popular
akamai.net,35.68673133850098,Comodo DNS,brasil,20062023T02,19062023L23,Popular
domain1.tche.br,36.5605354309082,Google,brasil,20062023T02,19062023L23,New
domain1.tche.br,46.790361404418945,Quad9,brasil,20062023T02,19062023L23,New
domain1.tche.br,47.52469062805176,OpenDNS,brasil,20062023T02,19062023L23,New
domain1.tche.br,550.1019954681396,CloudFlare,brasil,20062023T02,19062023L23,New
domain1.tche.br,70.3742504119873,Comodo DNS,brasil,20062023T02,19062023L23,New
domain2.tche.br,37.44697570800781,Google,brasil,20062023T02,19062023L23,New
domain2.tche.br,19.685983657836914,Quad9,brasil,20062023T02,19062023L23,New
domain2.tche.br,10.065078735351562,OpenDNS,brasil,20062023T02,19062023L23,New
domain2.tche.br,444.2281723022461,CloudFlare,brasil,20062023T02,19062023L23,New
domain2.tche.br,72.60990142822266,Comodo DNS,brasil,20062023T02,19062023L23,New
domain3.tche.br,39.97159004211426,Google,brasil,20062023T02,19062023L23,New
domain3.tche.br,44.20590400695801,Quad9,brasil,20062023T02,19062023L23,New
domain3.tche.br,45.056819915771484,OpenDNS,brasil,20062023T02,19062023L23,New
domain3.tche.br,246.30212783813477,CloudFlare,brasil,20062023T02,19062023L23,New
domain3.tche.br,54.445743560791016,Comodo DNS,brasil,20062023T02,19062023L23,New
domain4.tche.br,17.786026000976562,Google,brasil,20062023T02,19062023L23,New
domain4.tche.br,38.802146911621094,Quad9,brasil,20062023T02,19062023L23,New
domain4.tche.br,4.916667938232422,OpenDNS,brasil,20062023T02,19062023L23,New
domain4.tche.br,247.60842323303223,CloudFlare,brasil,20062023T02,19062023L23,New
domain4.tche.br,74.80120658874512,Comodo DNS,brasil,20062023T02,19062023L23,New
domain5.tche.br,37.398576736450195,Google,brasil,20062023T02,19062023L23,New
domain5.tche.br,42.75321960449219,Quad9,brasil,20062023T02,19062023L23,New
domain5.tche.br,4.272699356079102,OpenDNS,brasil,20062023T02,19062023L23,New
domain5.tche.br,247.23172187805176,CloudFlare,brasil,20062023T02,19062023L23,New
domain5.tche.br,57.67464637756348,Comodo DNS,brasil,20062023T02,19062023L23,New
domain6.tche.br,35.79354286193848,Google,brasil,20062023T02,19062023L23,New
domain6.tche.br,38.89799118041992,Quad9,brasil,20062023T02,19062023L23,New
domain6.tche.br,7.32874870300293,OpenDNS,brasil,20062023T02,19062023L23,New
domain6.tche.br,246.57297134399414,CloudFlare,brasil,20062023T02,19062023L23,New
domain6.tche.br,57.4488639831543,Comodo DNS,brasil,20062023T02,19062023L23,New
domain7.tche.br,35.77709197998047,Google,brasil,20062023T02,19062023L23,New
domain7.tche.br,114.96448516845703,Quad9,brasil,20062023T02,19062023L23,New
domain7.tche.br,65.56820869445801,OpenDNS,brasil,20062023T02,19062023L23,New
domain7.tche.br,245.92304229736328,CloudFlare,brasil,20062023T02,19062023L23,New
domain7.tche.br,54.280757904052734,Comodo DNS,brasil,20062023T02,19062023L23,New
domain8.tche.br,37.2467041015625,Google,brasil,20062023T02,19062023L23,New
domain8.tche.br,38.09952735900879,Quad9,brasil,20062023T02,19062023L23,New
domain8.tche.br,47.34015464782715,OpenDNS,brasil,20062023T02,19062023L23,New
domain8.tche.br,246.79899215698242,CloudFlare,brasil,20062023T02,19062023L23,New
domain8.tche.br,57.33489990234375,Comodo DNS,brasil,20062023T02,19062023L23,New
domain9.tche.br,34.30819511413574,Google,brasil,20062023T02,19062023L23,New
domain9.tche.br,38.15937042236328,Quad9,brasil,20062023T02,19062023L23,New
domain9.tche.br,10.798454284667969,OpenDNS,brasil,20062023T02,19062023L23,New
domain9.tche.br,247.29299545288086,CloudFlare,brasil,20062023T02,19062023L23,New
domain9.tche.br,57.09576606750488,Comodo DNS,brasil,20062023T02,19062023L23,New
domain10.tche.br,35.463571548461914,Google,brasil,20062023T02,19062023L23,New
domain10.tche.br,20.177602767944336,Quad9,brasil,20062023T02,19062023L23,New
domain10.tche.br,27.406930923461914,OpenDNS,brasil,20062023T02,19062023L23,New
domain10.tche.br,249.01962280273438,CloudFlare,brasil,20062023T02,19062023L23,New
domain10.tche.br,63.507795333862305,Comodo DNS,brasil,20062023T02,19062023L23,New
domain11.tche.br,35.52961349487305,Google,brasil,20062023T02,19062023L23,New
domain11.tche.br,21.014690399169922,Quad9,brasil,20062023T02,19062023L23,New
domain11.tche.br,4.439115524291992,OpenDNS,brasil,20062023T02,19062023L23,New
domain11.tche.br,247.65443801879883,CloudFlare,brasil,20062023T02,19062023L23,New
domain11.tche.br,32.10711479187012,Comodo DNS,brasil,20062023T02,19062023L23,New
domain12.tche.br,37.02497482299805,Google,brasil,20062023T02,19062023L23,New
domain12.tche.br,20.00594139099121,Quad9,brasil,20062023T02,19062023L23,New
domain12.tche.br,88.0427360534668,OpenDNS,brasil,20062023T02,19062023L23,New
domain12.tche.br,247.82443046569824,CloudFlare,brasil,20062023T02,19062023L23,New
domain12.tche.br,34.6071720123291,Comodo DNS,brasil,20062023T02,19062023L23,New
domain13.tche.br,17.018556594848633,Google,brasil,20062023T02,19062023L23,New
domain13.tche.br,19.197702407836914,Quad9,brasil,20062023T02,19062023L23,New
domain13.tche.br,67.84510612487793,OpenDNS,brasil,20062023T02,19062023L23,New
domain13.tche.br,253.04913520812988,CloudFlare,brasil,20062023T02,19062023L23,New
domain13.tche.br,57.596683502197266,Comodo DNS,brasil,20062023T02,19062023L23,New
